"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
" CRB2 ",-0.168306666666668,7.85088666666667,-1.7206117028303,0.116125556532899,0.202554882960056,-6.35363927903289
" RNU6-1065P ",0.115133333333336,6.43146666666667,1.72040498015858,0.116164206448851,0.20260713609993,-6.35394038826759
" RNA5SP38 ",-0.127533333333329,13.6374333333333,-1.7202667022994,0.116190066087602,0.20263707500028,-6.35414179085092
" TNPO2 ",-0.131080000000001,8.46152,-1.72011463001069,0.116218511479603,0.202671518672287,-6.35436327498743
" RNU6-1146P ",-0.129633333333334,12.4802166666667,-1.7200547982986,0.1162297048387,0.202675873909591,-6.35445041336868
" DEGS2 ",-0.116156666666664,5.35104833333333,-1.71992282609393,0.116254397748597,0.202696968630035,-6.35464261072748
" TAF1D ",-0.157283333333333,5.406765,-1.71988175802902,0.116262082837276,0.202696968630035,-6.3547024184618
" SUN2 ",-0.165833333333335,10.8189166666667,-1.71982048469588,0.116273549804871,0.202696968630035,-6.35479164984346
" ARHGAP22 ",0.157876666666667,6.960945,1.71980424331664,0.116276589461688,0.202696968630035,-6.35481530161732
" ZFAND1 ",-0.2599,10.8404833333333,-1.71938860429195,0.11635440294209,0.202817445918128,-6.35542054156483
" SPZ1 ",0.221606666666666,5.62376,1.71928487714706,0.116373829485297,0.202836138484431,-6.35557157328034
" TMX4 ",-0.139749999999999,6.761225,-1.71892266769199,0.116441688966234,0.202939239118824,-6.35609892895245
" RN7SKP55 ",0.137363333333338,9.791895,1.71846052998518,0.116528321964341,0.203075041126282,-6.35677168683424
" RNU6-669P ",-0.129453333333332,9.19572333333333,-1.71824753705222,0.116568269593661,0.203129469863137,-6.35708171869752
" C5orf63 ",-0.12456,4.94321666666667,-1.71798184535649,0.116618118476929,0.203201142893376,-6.35746842950452
" WFIKKN2 ",0.150590000000001,4.81287166666667,1.71777596592031,0.116656758714902,0.203253276173149,-6.35776806203915
" ERCC6L ",-0.119063333333332,6.29565166666667,-1.71768162365776,0.116674469107888,0.203268937920282,-6.35790535924442
" ZC3H12C ",-0.132866666666666,6.77439,-1.71743390607285,0.116720983471637,0.203334775526829,-6.35826584556076
" CSF1R ",-0.139399999999997,11.7668666666667,-1.71732316369859,0.116741783196949,0.203355810237017,-6.35842699217458
" RHOXF1 ",-0.12872,9.72503333333333,-1.7171499521455,0.116774322672454,0.20339729007749,-6.35867902941958
" SLC25A20 ",-0.20021,7.12424166666667,-1.71690992346982,0.116819427983335,0.203460649230877,-6.35902826833626
" LINC00951 ",0.144366666666667,11.9562833333333,1.71676684665661,0.116846321965754,0.20349228319927,-6.35923643081901
" SMR3A ",-0.25052,6.89310333333333,-1.71648741821014,0.116898861987858,0.203568572650254,-6.35964294415792
" BTNL9 ",-0.214093333333333,6.57198333333333,-1.71628850135138,0.116936276722601,0.203608719849188,-6.35993230710327
" ZNF717 ",-0.170476666666666,7.38802166666667,-1.71627196094899,0.11693938833403,0.203608719849188,-6.35995636748927
" IGFLR1 ",0.191246666666668,8.129,1.71610092115874,0.116971569059187,0.203649537615781,-6.36020516199418
" KAZALD1 ",0.203640000000002,9.61284666666667,1.71597998101957,0.116994328498768,0.203673947887718,-6.36038107341002
" LINC00670 ",-0.112966666666667,12.65665,-1.71559116570521,0.117067525927387,0.203786154812878,-6.36094657245422
" CISD1 ",0.161396666666667,5.47072833333333,1.71538147709498,0.117107018619097,0.20383774869491,-6.36125151792806
" ZCCHC4 ",-0.127523333333332,7.26227833333333,-1.7153262616591,0.117117419885914,0.20383774869491,-6.36133181313671
" MRGPRG ",0.120480000000001,8.35161,1.71529450741553,0.117123402004644,0.20383774869491,-6.36137799005159
" DGKI ",-0.175046666666668,7.11513333333333,-1.7149401141607,0.11719018423391,0.203938745907544,-6.36189331600549
" HNF4A ",0.183103333333334,6.88000833333333,1.714805538596,0.117215552828378,0.203967663862251,-6.36208898820253
" RNY4P7 ",-0.200666666666664,7.76362666666667,-1.71470446965151,0.117234608422339,0.203985593019743,-6.36223593645171
" ETV5 ",0.139163333333335,4.92022166666667,1.71443582746769,0.117285272011519,0.204050056843777,-6.36262650335107
" ENOX2 ",-0.173506666666666,6.44786,-1.71441517960774,0.117289166839837,0.204050056843777,-6.36265652097721
" HSDL2 ",0.139900000000003,10.8044166666667,1.71429491797427,0.117311854251635,0.204074293703752,-6.36283135207686
" GPR75-ASB3 ",-0.165203333333332,4.98314833333333,-1.7137656481846,0.117411748494613,0.204232824999175,-6.3636007020369
" PCIF1 ",-0.138976666666666,6.228985,-1.71356467381814,0.117449700525104,0.204283594786463,-6.3638928058024
" RNU4ATAC9P ",0.157196666666667,3.553625,1.7133865120849,0.117483353905896,0.204326880791337,-6.36415173723149
" KCNE2 ",0.239173333333333,6.69603,1.71330683539178,0.117498407046642,0.204337813239523,-6.36426753064427
" CCP110 ",-0.145736666666664,9.19640166666667,-1.71306194000314,0.117544685526444,0.204403043017596,-6.36462341653152
" RNU6-273P ",0.152263333333334,8.30669833333333,1.71272124309981,0.117609095312925,0.204491169644555,-6.36511847663595
" RNU6-213P ",-0.181813333333332,5.62837,-1.71270106243114,0.117612911532384,0.204491169644555,-6.36514779909452
" PPAT ",-0.131033333333333,13.24615,-1.71264069925389,0.117624327043201,0.204495762374749,-6.36523550550936
" SYNM ",-0.133373333333333,8.27404666666667,-1.71251178469493,0.117648709927504,0.204522897164192,-6.36542280998901
" BREA2 ",-0.148236666666667,7.919105,-1.71167905675064,0.11780632230604,0.204781619479928,-6.36663252452785
" PCLO ",-0.177983333333332,7.87132833333333,-1.71149921028905,0.117840387366865,0.204825558084834,-6.36689374768056
" FLJ13744 ",-0.169306666666666,5.45390333333333,-1.71145093574018,0.117849532659425,0.204826178798898,-6.36696386288703
" LUZP1 ",0.128733333333333,10.3285666666667,1.71137782166695,0.117863384858635,0.20483497956157,-6.36707005360982
" RNU6-1083P ",-0.163023333333333,5.36298166666667,-1.71114506967627,0.117907491890472,0.20489635501724,-6.36740808563198
" ATP5L ",-0.145566666666667,10.1589166666667,-1.71085529515826,0.117962425706856,0.204966053584148,-6.3678288979811
" TMEM167A ",-0.122096666666668,5.57610166666667,-1.7108407259855,0.117965188260083,0.204966053584148,-6.36785005439785
" GPR12 ",-0.153563333333333,7.44142166666667,-1.71077859833296,0.117976969335718,0.204971242959938,-6.36794027108088
" RNA5SP391 ",-0.120033333333334,11.2992166666667,-1.71065824029037,0.117999795491974,0.204995619672885,-6.36811504007804
" RNU4-92P ",-0.151689999999999,3.773535,-1.71039690736873,0.118049371598091,0.205066460746569,-6.36849449218909
" HLA-DRB9 ",0.244226666666666,3.34595333333333,1.71014671225236,0.118096852477355,0.205121293163218,-6.36885774271278
" SPCS3 ",-0.225499999999998,7.29890666666667,-1.7101378304944,0.118098538334287,0.205121293163218,-6.36887063732858
" SEC24B ",0.133700000000003,12.0603166666667,1.70977542233884,0.118167346036902,0.205225509246056,-6.369396753567
" TAF1C ",0.129133333333332,10.4978333333333,1.70930834986894,0.118256079088489,0.205364312295315,-6.37007472362333
" MORC2 ",-0.150933333333333,4.52918,-1.7090361803922,0.118307812852024,0.205434640279855,-6.37046973935348
" TBC1D8B ",-0.121066666666664,10.9012333333333,-1.7090025588864,0.118314205023233,0.205434640279855,-6.37051853385845
" ZNF419 ",-0.164713333333334,3.34336333333333,-1.70859716341098,0.118391304032559,0.205553197488592,-6.37110683837832
" TREM1 ",-0.1487,10.2416166666667,-1.70845503873914,0.118418344380997,0.205584830725355,-6.37131306976107
" RN7SK ",-0.165259999999998,7.21868333333333,-1.70821385020278,0.118464245208705,0.205649200288939,-6.3716630272744
" SOCS7 ",0.170666666666669,6.12124666666667,1.70798563946443,0.118507691043946,0.205709298812933,-6.37199412952288
" NEK4 ",0.136969999999999,6.32433833333333,1.70742145990936,0.118615159153833,0.20586685771868,-6.37281257232019
" ZNF638 ",0.127829999999999,8.67104166666667,1.70741639000633,0.118616125297299,0.20586685771868,-6.37281992644616
" SNORA4 ",-0.162579999999998,9.50994666666667,-1.70706252358246,0.118683577267092,0.205968587890105,-6.37333319635767
" ATP5G1 ",0.190190000000001,8.704485,1.70698523506848,0.118698314173649,0.205978825734884,-6.3734452926928
" HELT ",-0.201226666666667,8.14963666666667,-1.70684438459952,0.118725174947681,0.206010099203812,-6.37364956974208
" TSPAN2 ",-0.113733333333336,11.5098,-1.70643084542115,0.11880407038125,0.206130008465831,-6.37424927706824
" AKR1B1 ",-0.115266666666665,12.2687,-1.70638946385693,0.118811967809241,0.206130008465831,-6.37430928351703
" KRT6A ",-0.142259999999998,8.29194,-1.70612436359513,0.11886257190259,0.206202453541769,-6.37469368038116
" KCTD11 ",-0.119450000000001,7.62471833333333,-1.70599452728681,0.118887363029775,0.206216958988562,-6.37488193183075
" MPHOSPH9 ",-0.138553333333333,6.85193666666667,-1.70596403595022,0.118893185766671,0.206216958988562,-6.37492614050212
" HCP5 ",0.140563333333335,4.29022833333333,1.70591022681641,0.118903461984594,0.206216958988562,-6.37500415604385
" RNU6-22P ",0.277150000000001,6.933225,1.7058952371282,0.118906324788574,0.206216958988562,-6.37502588870623
" FAM186A ",-0.127646666666666,5.29803,-1.70557418681214,0.118967655520218,0.206307972262628,-6.37549133547264
" MIR2682 ",-0.114133333333333,13.1646333333333,-1.7054863978398,0.118984430963165,0.206321712109106,-6.37561860029738
" SFI1 ",-0.152073333333332,5.71723666666667,-1.70504145112378,0.119069487972734,0.206448238992648,-6.37626356994598
" RNA5SP129 ",-0.160356666666668,7.143155,-1.70501203179192,0.11907511377604,0.206448238992648,-6.3763062113005
" THBS3 ",-0.137116666666667,5.37502166666667,-1.70484948181543,0.119106202235709,0.206486778898221,-6.37654180935762
" DEFB121 ",-0.182056666666667,7.26677833333333,-1.70464621629024,0.119145088068748,0.206538829871202,-6.37683640274503
" RNU5A-3P ",0.137183333333334,4.143505,1.70451829171945,0.119169566642362,0.206565899876063,-6.37702179437438
" FBXO5 ",0.113799999999998,11.9842333333333,1.70437067768729,0.119197818478886,0.206599505859106,-6.37723571101085
" SPG11 ",-0.1818,7.00787333333333,-1.70415052662449,0.119239964425405,0.206657187006463,-6.37755472668788
" MARS ",-0.135003333333334,7.343435,-1.70406523574871,0.119256296220444,0.206670123876117,-6.37767831360008
" MIR128-1 ",-0.162689999999998,9.826575,-1.7035685773751,0.119351438296664,0.206792343737451,-6.37839790673857
" HIST1H2AM ",-0.169776666666664,6.513635,-1.70347154043027,0.119370035137081,0.206792343737451,-6.37853848717129
" RNF4 ",-0.181573333333334,6.08563666666667,-1.70345501018092,0.119373203371155,0.206792343737451,-6.37856243461866
" SLC20A1 ",-0.171939999999998,6.77313666666667,-1.70344514007875,0.119375095138949,0.206792343737451,-6.37857673341976
" C7orf26 ",-0.160323333333333,5.93996166666667,-1.70343055326275,0.119377890992344,0.206792343737451,-6.3785978652334
" HSP90AA1 ",-0.169960000000001,6.52238666666667,-1.70341925354162,0.119380056849333,0.206792343737451,-6.37861423498853
" SNX21 ",-0.124446666666666,9.58303666666667,-1.70334909124234,0.119393505897459,0.206800270656368,-6.37871587684185
" JOSD2 ",-0.162136666666666,7.39939166666667,-1.7030799289579,0.119445112933878,0.206874284547068,-6.37910578223421
" FHIT ",-0.141049999999998,8.11576166666667,-1.70289564945055,0.119480456852747,0.206906085345184,-6.3793727079186
" MIR33A ",-0.192136666666667,5.286295,-1.70289162447281,0.119481228929542,0.206906085345184,-6.37937853785251
" BIRC2 ",0.162093333333332,5.13477,1.7027263317369,0.11951293950758,0.206945622667398,-6.37961794773398
" STARD13 ",-0.148176666666667,5.968445,-1.70251959364372,0.119552611879251,0.206998939534189,-6.37991736909245
" CDPF1 ",-0.142223333333332,10.0501883333333,-1.7020653389068,0.119639823721288,0.207134554410345,-6.38057520180207
" RN7SL484P ",0.1564,11.9568666666667,1.70128338410787,0.119790085050291,0.20737929973016,-6.38170737027347
" POLD3 ",-0.159133333333333,6.41139666666667,-1.70119611768355,0.119806864843839,0.207380122483299,-6.38183370294061
" TAS2R20 ",-0.176173333333334,5.84656666666667,-1.70118453204333,0.119809092717775,0.207380122483299,-6.38185047481458
" ELMOD1 ",-0.163286666666663,9.49671333333333,-1.70114209463619,0.119817253587339,0.207380122483299,-6.38191190850511
" ARHGAP28 ",0.137556666666665,9.85123166666667,1.70103941204,0.119837001907324,0.20739890127378,-6.38206055149368
" IL22RA2 ",-0.127143333333333,6.02940833333333,-1.70096329566771,0.119851642805646,0.207403057261937,-6.38217073412249
" ITIH1 ",-0.159853333333334,4.64991666666667,-1.70093440266043,0.119857200766338,0.207403057261937,-6.3822125576279
" RN7SL700P ",-0.176866666666671,9.55665333333333,-1.70061325297436,0.119918993939659,0.207494579937018,-6.38267740526619
" OR4K13 ",-0.16661,6.08143833333333,-1.70048122855826,0.119944405421919,0.207523142837849,-6.38286848982079
" TSPAN9 ",0.119800000000003,12.0936333333333,1.7002749376675,0.119984121134262,0.207576448283569,-6.38316704707956
" RNF150 ",-0.1455,6.323,-1.70018593682422,0.120001259500977,0.207590689170138,-6.38329584859569
" ABHD17B ",-0.114503333333333,4.45442833333333,-1.69971408046966,0.120092159056635,0.207732518267255,-6.38397865451263
" LY6G5B ",0.224186666666668,5.70356,1.699655350137,0.12010347736428,0.207736678807367,-6.38406363371638
" HYDIN ",-0.133099999999999,10.80295,-1.69940284814187,0.120152149662499,0.207805443171851,-6.38442897028112
" FTMT ",-0.176209999999999,4.23254166666667,-1.69875923722019,0.12027629276773,0.208004715852006,-6.38536005400954
" IGF1 ",0.158976666666669,8.53435833333333,1.69847422217247,0.120331305006875,0.208081410888101,-6.38577231078811
" RNU6-219P ",-0.131676666666666,5.25716166666667,-1.69843697231346,0.120338496475768,0.208081410888101,-6.38582618761034
" RBM47 ",-0.139396666666665,7.113605,-1.69835203344758,0.120354896250868,0.208094329890132,-6.38594903762069
" LINC00476 ",0.117333333333336,11.4361,1.69825502821152,0.120373628239275,0.208111279087069,-6.38608933550118
" TPD52L1 ",-0.180239999999999,5.41601,-1.69790771970111,0.12044071610532,0.208211820966229,-6.38659160878465
" RASGEF1A ",0.13321,8.78036833333333,1.69755758423718,0.120508384231548,0.208313350981583,-6.3870979131069
" LRRC16A ",-0.15283333333333,8.80266666666667,-1.69716952677831,0.120583421390124,0.208421002686441,-6.38765898634643
" ZSCAN25 ",0.113996666666667,9.11294166666667,1.69714303714995,0.120588545124926,0.208421002686441,-6.38769728382357
" FAM26E ",0.14776,8.76259,1.69685403671364,0.120644457577365,0.208502178018362,-6.38811508586205
" LINC01101 ",0.191589999999999,6.73629166666667,1.69651394431694,0.120710284701841,0.208599746616176,-6.38860670027907
" RNU1-24P ",-0.174203333333335,7.05514166666667,-1.69646989384708,0.120718813333289,0.208599746616176,-6.38867037266613
" PERM1 ",-0.145103333333332,7.97268166666667,-1.69616358074984,0.120778133803251,0.208681758565647,-6.38911310519104
" DKK1 ",-0.151429999999998,5.507635,-1.69613235882282,0.120784181707237,0.208681758565647,-6.38915822962234
" PPIL3 ",0.150450000000003,8.90428833333333,1.69600300135631,0.120809242060732,0.208709584516306,-6.38934518252054
" SKA2 ",-0.246676666666667,5.97368833333333,-1.69569171062314,0.12086956749785,0.208781519595587,-6.38979504086257
" MYO9B ",-0.147193333333332,6.26712666666667,-1.6956871415302,0.120870453150877,0.208781519595587,-6.38980164349727
" RPE65 ",-0.201816666666667,5.462165,-1.69564947466232,0.120877754555406,0.208781519595587,-6.38985607418268
" RNA5SP248 ",-0.149913333333332,7.96279,-1.69555296184176,0.1208964645692,0.208798362335261,-6.38999553744621
" PROKR2 ",0.119300000000001,11.07865,1.69535738552826,0.120934387091062,0.208835081699671,-6.39027813632529
" RNU6-924P ",-0.157466666666668,6.81984333333333,-1.69534125488771,0.120937515324405,0.208835081699671,-6.3903014435645
" TPM4 ",-0.163563333333332,6.31474833333333,-1.69530469326478,0.120944606031757,0.208835081699671,-6.39035427117428
" TMEM215 ",-0.140226666666669,5.75053333333333,-1.69511590088302,0.120981226123198,0.208864729892309,-6.3906270458412
" SUPT3H ",-0.153856666666668,6.51396166666667,-1.69509460233312,0.120985358035103,0.208864729892309,-6.3906578177725
" SH3TC1 ",-0.141546666666666,5.64467333333333,-1.69507757799276,0.120988660843355,0.208864729892309,-6.39068241421528
" CALB1 ",-0.10956,9.0775,-1.69499225133849,0.12100521587314,0.20887783782812,-6.39080569048672
" DEFB112 ",-0.127556666666666,7.02836166666667,-1.6949435882759,0.121014658369277,0.20887866715639,-6.390875995248
" NDUFB3 ",-0.153896666666663,9.19124833333333,-1.69480083368517,0.121042362060995,0.208911013962944,-6.39108222999997
" RPS21 ",-0.179949999999999,5.00968166666667,-1.69474436553879,0.121053322141132,0.208914459766261,-6.39116380577504
" RNU1-19P ",-0.200266666666665,5.31571666666667,-1.69419426509114,0.121160139761284,0.20908332425709,-6.3919584207896
" NOSIP ",-0.154996666666666,7.96721166666667,-1.69408949913525,0.121180492690696,0.20910296462146,-6.39210973809803
" HLF ",0.157260000000001,7.11574333333333,1.69403725766845,0.121190642817322,0.209104997937765,-6.39218519043164
" RAE1 ",-0.123253333333333,6.85537,-1.69395009720316,0.121207579153075,0.209118739160613,-6.39231107340295
" RN7SKP255 ",-0.153893333333335,7.30847333333333,-1.69380552861981,0.121235675294163,0.209151730872024,-6.39251986112877
" RN7SL801P ",-0.158103333333332,5.64353833333333,-1.69349181865504,0.121296663393528,0.209241457605873,-6.39297289106156
